model_size,trace_length,monitor_synthesis_time [sec],monitor_time_prism [sec],monitor_time_per_event_prism [sec],monitor_time_storm [sec],monitor_time_per_event_storm [sec]
1500,450,2.3834205150604246,185.037123298645,0.41119360733032223,35.638084697723386,0.07919574377271864
1500,500,2.38039026260376,203.94970502853394,0.40789941005706787,39.695495986938475,0.07939099197387695
1600,50,2.684409761428833,20.36653413772583,0.40733068275451656,4.145621967315674,0.08291243934631348
1600,100,2.685787057876587,40.59191207885742,0.4059191207885742,8.361239337921143,0.08361239337921143
1600,150,2.7317760467529295,62.27711958885193,0.41518079725901286,12.701029300689697,0.08467352867126465
1600,200,2.7093972682952883,82.886119556427,0.41443059778213504,16.65220527648926,0.0832610263824463
1600,250,2.773678684234619,102.17924137115479,0.40871696548461917,20.809330797195436,0.08323732318878174
1600,300,2.7303130626678467,122.31522393226624,0.4077174131075541,25.199674797058105,0.08399891599019368
1600,350,2.686263656616211,150.536607503891,0.43010459286825997,29.43596296310425,0.08410275132315499
1600,400,2.5998026371002196,158.74206867218018,0.3968551716804505,31.80486912727356,0.0795121728181839
1600,450,2.575658082962036,189.84555826187133,0.4218790183597141,37.54526414871216,0.08343392033047146
1600,500,2.9078315258026124,247.40461859703063,0.4948092371940613,43.89234104156494,0.08778468208312988
1700,50,3.2620941162109376,24.91210627555847,0.4982421255111694,4.687851905822754,0.09375703811645508
1700,100,3.200265407562256,49.502577447891234,0.49502577447891233,9.319483852386474,0.09319483852386475
1700,150,3.1760028839111327,74.53424506187439,0.4968949670791626,14.254368829727174,0.09502912553151449
1700,200,3.3127289772033692,99.91964168548584,0.4995982084274292,18.794716024398802,0.09397358012199401
1700,250,3.3237533569335938,123.84842042922973,0.49539368171691894,23.445619201660158,0.09378247680664063
1700,300,3.194235324859619,149.73425574302672,0.4991141858100891,28.32333297729492,0.09441110992431641
1700,350,3.1463107585906984,173.09412841796876,0.4945546526227679,32.77074007987976,0.0936306859425136
1700,400,3.1806525707244875,198.61502056121827,0.4965375514030457,37.30767250061035,0.09326918125152588
1700,450,3.317659854888916,237.49541244506835,0.527767583211263,43.43749327659607,0.09652776283688017
1700,500,3.288504648208618,264.13131604194643,0.5282626320838929,48.57853450775146,0.09715706901550293
1800,50,3.661375617980957,26.933806324005126,0.5386761264801025,5.079612731933594,0.10159225463867187
1800,100,3.6817578315734862,52.74843420982361,0.527484342098236,10.189490413665771,0.10189490413665771
1800,150,3.70323166847229,79.38146777153015,0.5292097851435343,15.261139631271362,0.10174093087514241
1800,200,3.6533840179443358,104.94616560935974,0.5247308280467987,20.121125984191895,0.10060562992095948
1800,250,3.76534104347229,131.31742486953735,0.5252696994781494,25.201915502548218,0.10080766201019287
1800,300,3.641163158416748,162.11320791244506,0.5403773597081503,30.30985803604126,0.10103286012013753
1800,350,3.7442170143127442,182.92308874130248,0.5226373964037214,35.40220541954041,0.10114915834154402
1800,400,3.7170197010040282,207.38120665550233,0.5184530166387558,39.91490106582641,0.09978725266456603
1800,450,3.6719661235809324,231.02594590187073,0.5133909908930461,45.099423789978026,0.10022094175550672
1800,500,3.598384380340576,241.6107053756714,0.4832214107513428,47.77524437904358,0.09555048875808715
1900,50,3.4213687896728517,19.43842625617981,0.38876852512359616,4.575990486145019,0.09151980972290039
1900,100,3.4227714061737062,40.19220671653748,0.40192206716537476,9.27988305091858,0.09279883050918579
1900,150,3.7565693855285645,62.630925512313844,0.4175395034154256,14.980000877380371,0.09986667251586914
1900,200,3.8045398712158205,88.36784534454345,0.44183922672271725,19.841697883605956,0.09920848941802979
1900,250,3.4204776763916014,96.27145142555237,0.38508580570220946,22.921463298797608,0.09168585319519043
1900,300,3.453466463088989,116.43906130790711,0.38813020435969037,27.808099603652956,0.09269366534550985
1900,350,3.7430646419525146,150.48367447853087,0.42995335565294535,34.28884868621826,0.09796813910348073
1900,400,3.7598928451538085,177.84548506736755,0.44461371266841887,39.26553111076355,0.09816382777690887
1900,450,3.5431352138519285,182.1862858772278,0.4048584130605062,41.74472002983093,0.0927660445107354
1900,500,3.4166921615600585,190.9001883506775,0.38180037670135497,45.52087922096253,0.09104175844192505
2000,50,3.765961027145386,19.903336191177367,0.39806672382354735,4.745815181732178,0.09491630363464357
2000,100,3.7639557838439943,39.754511976242064,0.39754511976242063,9.500713062286376,0.09500713062286376
2000,150,3.7747640132904055,59.51823091506958,0.3967882061004639,14.258599758148193,0.09505733172098796
2000,200,3.758166217803955,79.46408915519714,0.39732044577598574,18.99657220840454,0.0949828610420227
2000,250,3.769679594039917,99.27413430213929,0.39709653720855714,23.74721841812134,0.09498887367248536
2000,300,3.7572033405303955,119.20367159843445,0.3973455719947815,28.475894689559937,0.09491964896519979
2000,350,3.7902732849121095,139.1259795665741,0.3975027987616403,33.2642617225647,0.09504074777875628
2000,400,3.7448025703430177,159.5296901702881,0.3988242254257202,38.06410675048828,0.0951602668762207
2000,450,3.815238285064697,179.2217806339264,0.3982706236309475,42.860171699523924,0.09524482599894206
2000,500,3.7693803787231444,198.09495635032653,0.39618991270065307,47.452318572998045,0.09490463714599609
2100,50,4.524712800979614,20.75673141479492,0.4151346282958984,4.933377456665039,0.09866754913330078
2100,100,4.539659881591797,41.56469721794129,0.4156469721794129,9.877353954315186,0.09877353954315186
2100,150,4.529025983810425,62.2269727230072,0.414846484820048,14.83205041885376,0.09888033612569173
2100,200,4.522396659851074,83.25996317863465,0.4162998158931732,19.84287142753601,0.09921435713768005
2100,250,4.666234731674194,104.66412043571472,0.4186564817428589,24.998146104812623,0.09999258441925049
2100,300,4.654054737091064,125.81889224052429,0.41939630746841433,29.86123881340027,0.09953746271133423
2100,350,4.590838098526001,146.65008468627929,0.41900024196079794,34.814376258850096,0.09946964645385742
2100,400,4.639854574203492,167.59244046211242,0.41898110115528103,39.77159447669983,0.09942898619174959
2100,450,4.530754852294922,187.98938317298888,0.4177541848288642,44.569707202911374,0.09904379378424749
2100,500,4.512720584869385,210.02023029327393,0.42004046058654787,49.36998472213745,0.0987399694442749
2200,50,4.962070178985596,21.219399976730347,0.42438799953460693,5.2445169448852536,0.10489033889770508
2200,100,4.943741273880005,42.15163040161133,0.4215163040161133,10.26367130279541,0.1026367130279541
2200,150,4.949358081817627,63.0678674697876,0.420452449798584,15.40903573036194,0.1027269048690796
2200,200,4.945961236953735,84.20432090759277,0.4210216045379639,20.522230100631713,0.10261115050315857
2200,250,4.92764458656311,105.32877244949341,0.42131508979797366,25.683962678909303,0.1027358507156372
2200,300,4.994617319107055,126.73144550323487,0.4224381516774496,30.78066930770874,0.10260223102569581
2200,350,4.941000938415527,147.32136669158936,0.42091819054739815,35.87393627166748,0.1024969607761928
2200,400,4.931778335571289,170.21321263313294,0.42553303158283234,40.95934400558472,0.1023983600139618
2200,450,4.93779616355896,190.81676163673401,0.4240372480816311,46.11795072555542,0.1024843349456787
2200,500,4.965226697921753,211.57696528434752,0.42315393056869505,51.34744963645935,0.10269489927291871
2300,50,5.417455053329467,21.363334226608277,0.42726668453216554,5.342931890487671,0.10685863780975342
2300,100,5.415224361419678,42.6857563495636,0.42685756349563597,10.684348821640015,0.10684348821640015
2300,150,5.392574787139893,64.46900415420532,0.4297933610280355,16.038954734802246,0.10692636489868164
2300,200,5.405188655853271,85.37146487236024,0.4268573243618012,21.428176593780517,0.10714088296890259
2300,250,5.4083167552948,106.54043092727662,0.4261617237091065,26.688622856140135,0.10675449142456055
2300,300,5.39209246635437,127.95620589256286,0.4265206863085429,32.03482484817505,0.10678274949391683
2300,350,5.391362237930298,149.4025676727295,0.42686447906494146,37.37313928604126,0.10678039796011789
2300,400,5.3937726497650145,171.3437478542328,0.42835936963558197,42.71171374320984,0.1067792843580246
2300,450,5.389522981643677,192.2691075325012,0.42726468340555823,48.03532080650329,0.1067451573477851
2300,500,5.375887489318847,214.18267345428467,0.4283653469085693,53.370173931121826,0.10674034786224365
2400,50,5.965814781188965,21.55199017524719,0.4310398035049438,5.568322467803955,0.1113664493560791
2400,100,5.946410655975342,43.065367984771726,0.43065367984771724,11.07287769317627,0.1107287769317627
2400,150,6.4139158725738525,70.75339670181275,0.4716893113454183,17.5630024433136,0.117086682955424
2400,200,6.708242893218994,96.97919583320618,0.4848959791660309,23.947824048995972,0.11973912024497986
2400,250,6.556328296661377,119.59446034431457,0.47837784137725825,29.65087971687317,0.11860351886749268
2400,300,6.3972053050994875,139.1274275779724,0.4637580919265747,35.61863169670105,0.11872877232233683
2400,350,6.442868614196778,165.66766891479492,0.47333619689941403,41.527360391616824,0.11864960111890521
2400,400,6.941981363296509,199.56374912261964,0.4989093728065491,48.159252405166626,0.12039813101291656
2400,450,6.515444278717041,217.3677495956421,0.4830394435458713,53.54054989814758,0.11897899977366129
2400,500,6.423025035858155,235.76067500114442,0.47152135000228884,59.3422393321991,0.1186844786643982
2500,50,7.4375992774963375,25.193928670883178,0.5038785734176635,6.3153692245483395,0.1263073844909668
2500,100,7.41545295715332,49.52866768836975,0.4952866768836975,12.48076024055481,0.1248076024055481
2500,150,7.355696678161621,72.73421926498413,0.48489479509989425,18.52400107383728,0.12349334049224853
2500,200,6.971727132797241,94.18261671066284,0.4709130835533142,24.454183673858644,0.12227091836929321
2500,250,7.042655801773071,117.20525312423706,0.46882101249694824,30.710839414596556,0.12284335765838622
2500,300,7.412607431411743,149.40859088897705,0.49802863629659017,37.49294776916504,0.12497649256388348
2500,350,7.191548919677734,167.27675061225892,0.47793357317788265,43.5877242565155,0.12453635501861572
2500,400,7.068462133407593,193.2353328704834,0.4830883321762085,49.44726219177246,0.12361815547943115
2500,450,7.4476417064666744,222.20939407348632,0.49379865349663626,56.20580053329468,0.12490177896287706
2500,500,7.280339002609253,238.97405157089233,0.47794810314178465,61.29694881439209,0.12259389762878417
2600,50,7.369532632827759,23.626490831375122,0.47252981662750243,6.327375030517578,0.12654750061035155
2600,100,7.394551086425781,46.84358229637146,0.4684358229637146,12.683468055725097,0.12683468055725097
2600,150,7.763761568069458,76.80882844924926,0.5120588563283284,19.727199602127076,0.1315146640141805
2600,200,7.909829044342041,100.53586916923523,0.5026793458461761,26.149036598205566,0.13074518299102783
2600,250,8.04721417427063,124.49419231414795,0.4979767692565918,32.2100998878479,0.12884039955139162
2600,300,7.577866888046264,144.2095721721649,0.4806985739072164,38.630565547943114,0.12876855182647703
2600,350,7.755969619750976,189.0432586669922,0.5401235961914063,47.41296358108521,0.13546561023167203
2600,400,8.144105577468872,215.78149662017822,0.5394537415504456,53.98254323005676,0.13495635807514192
2600,450,7.992808532714844,231.96424918174745,0.5154761092927721,59.689027309417725,0.13264228290981717
2600,500,7.604078483581543,246.90948429107667,0.49381896858215335,64.3230239391327,0.1286460478782654
2700,50,8.67766261100769,26.436167240142822,0.5287233448028564,6.76444730758667,0.1352889461517334
2700,100,8.75222306251526,52.949548196792605,0.5294954819679261,13.42391004562378,0.1342391004562378
2700,150,8.345828580856324,75.45053524971009,0.5030035683314006,20.80843029022217,0.13872286860148114
2700,200,8.122144556045532,99.66795506477357,0.4983397753238678,26.61775803565979,0.13308879017829894
2700,250,8.43344235420227,124.85396876335145,0.4994158750534058,33.287923431396486,0.13315169372558594
2700,300,7.91225757598877,140.47654614448547,0.4682551538149516,38.65629863739014,0.12885432879130046
2700,350,7.976183366775513,166.59994049072264,0.47599982997349327,46.141816473007204,0.13183376135144914
2700,400,8.311761665344239,195.57655539512635,0.4889413884878159,52.531782960891725,0.13132945740222932
2700,450,8.097261953353883,212.21762175559996,0.4715947150124444,58.76329960823059,0.13058511024051242
2700,500,8.289952421188355,243.59687266349792,0.48719374532699583,66.31734185218811,0.13263468370437623
2800,50,8.868075037002564,24.183736658096315,0.4836747331619263,6.5865250587463375,0.13173050117492674
2800,100,8.188285446166992,45.284934425354,0.45284934425354,12.82982063293457,0.12829820632934572
2800,150,8.170343160629272,67.77911114692688,0.4518607409795125,19.21022047996521,0.1280681365331014
2800,200,8.236560106277466,91.71120347976685,0.4585560173988343,25.672689628601074,0.12836344814300538
2800,250,9.395120334625243,125.66915922164917,0.5026766368865967,34.10188241004944,0.13640752964019776
2800,300,9.496633291244507,146.8206832408905,0.489402277469635,41.08615670204163,0.1369538556734721
2800,350,9.502520608901978,171.4943145275116,0.4899837557928903,47.72316522598267,0.13635190064566477
2800,400,9.354216575622559,195.3073449611664,0.488268362402916,53.86782031059265,0.13466955077648163
2800,450,8.453091239929199,205.84251050949098,0.45742780113220216,58.16911268234253,0.12926469484965006
2800,500,8.722620296478272,231.24085516929625,0.46248171033859253,64.56391172409057,0.12912782344818113
2900,50,9.176490640640258,23.10447030067444,0.4620894060134888,6.679044771194458,0.13358089542388915
2900,100,9.116589021682739,46.178125047683714,0.46178125047683716,13.240330839157105,0.13240330839157105
2900,150,9.108639669418334,69.2106424331665,0.46140428288777663,19.84442720413208,0.13229618136088053
2900,200,9.036246967315673,92.06530632972718,0.4603265316486359,26.57670965194702,0.1328835482597351
2900,250,9.07860975265503,115.22605266571045,0.4609042106628418,33.14396648406982,0.1325758659362793
2900,300,9.116760206222533,138.17325015068053,0.4605775005022684,39.69089779853821,0.13230299266179404
2900,350,9.147722673416137,168.71600880622864,0.4820457394463675,46.483847284317015,0.13281099224090576
2900,400,9.142441892623902,184.68882608413696,0.4617220652103424,53.581476259231565,0.1339536906480789
2900,450,10.862086868286132,249.54498205184936,0.5545444045596652,68.75361890792847,0.1527858197953966
2900,500,10.226895189285278,259.84776029586794,0.5196955205917358,71.25397481918336,0.14250794963836672
3000,50,11.363602495193481,25.881865787506104,0.5176373157501221,7.279911804199219,0.14559823608398437
3000,100,12.053539133071899,49.42125930786133,0.49421259307861326,14.411079692840577,0.14411079692840578
3000,150,11.475292301177978,79.67355804443359,0.5311570536295572,21.938124799728392,0.1462541653315226
3000,200,10.335554504394532,94.9103847503662,0.47455192375183103,27.591245555877684,0.13795622777938843
3000,250,12.005319261550904,137.41494793891906,0.5496597917556763,36.949427318573,0.147797709274292
3000,300,12.0953537940979,164.23087034225463,0.5474362344741821,44.36620888710022,0.14788736295700075
3000,350,11.55732798576355,192.14281992912294,0.5489794855117798,52.3243007183075,0.14949800205230715
3000,400,11.64426875114441,223.06672577857972,0.5576668144464493,58.915868806838986,0.14728967201709747
3000,450,10.979992198944093,246.97002758979798,0.5488222835328844,66.69544291496277,0.14821209536658392
3000,500,11.428881072998047,298.74480895996095,0.597489617919922,76.52280726432801,0.153045614528656
